# TESS Program G08062

Title: Discovery And Occurrence Rates Of Disintegrating Minor Planets Transiting White Dwarfs

PI: Soares-Furtado, Melinda - University Of Wisconsin-Madison

Type: SMALL

Summary: Many white dwarfs have been found to have their surfaces "polluted" by remnant rocky bodies from their progenitors' planetary systems. These polluted white dwarfs are our best observational probe of exoplanet interior chemical compositions, which they can reveal with exquisite sensitivity. However, without a good understanding of the origins of white dwarf pollution, it is impossible to fully leverage the information about chemical compositions from the pollution on their surfaces. Observations by Kepler and TESS have begun illuminating the origins and process by which white dwarf pollution takes place by identifying transiting disintegrating minor planets on their way to polluting white dwarfs. Here for TESS Cycle 7, we propose the largest search to date to search for transiting debris ar
631744381,32.1683,-51.4206,18.87,G08002;G08062
631744544,32.5078,-50.9975,17.95,G08002;G08062
631745807,33.5758,-50.6723,18.45,G08002;G08062
631749074,30.5983,-51.3524,18.89,G08002;G08062
631750769,29.2001,-51.1866,17.8,G08062;G08002
631752299,29.9994,-50.6788,17.55,G08002;G08062
631755123,32.0236,-50.1228,18.56,G08002;G08062
631756622,30.4691,-50.1958,19.22,G08062
631756837,31.2636,-49.9851,17.16,G08002;G08062;20SECONDTARGET
631756907,31.3886,-49.8062,19.14,G08062
631761263,35.8631,-50.204,17.5,G08062;G08002
631762296,35.4863,-49.3324,18.44,G08002;G08062
631762601,35.9406,-49.1407,16.98,G08062;G08002;20SECONDTARGET
631765814,35.1729,-48.352,18.16,G08002;G08062
631767658,37.3779,-48.5808,18.81,G08002;G08062
631769128,35.9737,-48.4546,18.68,G08002;G08062
631769793,36.0168,-48.0211,18.7,G08002;G08062
631771346,36.5719,-47.3397,17.91,G08002;G08062
631771430,36.775,-47.2166,17.64,G08002;G08062
631771721,37.032,-46.9636,19.3,G08062
631772471,34.1584,-48.7852,18.55,G08062;G08002
631774439,34.3049,-48.1358,18.51,G08062;G08002
631775129,32.6079,-48.7137,18.83,G08002;G08062
631776473,32.6766,-47.7689,18.98,G08002;G08062
631777281,34.184,-47.2937,18.53,G08062;G08002
631777464,33.4941,-47.4647,18.39,G08002;G08062
631777491,33.6761,-47.4785,19.11,G08062
631778019,33.8137,-46.8687,18.79,G08002;G08062
631778586,36.1245,-47.4695,18.22,G08002;G08062
631778587,36.1252,-47.4687,17.4,G08062;G08002;20SECONDTARGET
631778708,35.764,-47.3761,18.53,G08002;G08062
631778761,35.7163,-47.2532,19.01,G08002;G08062
631779286,35.6565,-47.251,18.57,G08002;G08062
631779786,36.6705,-47.005,18.92,G08062;G08002
631781055,36.1683,-46.1926,18.15,G08002;G08062
631781056,36.1699,-46.1945,17.47,G08062;G08002
631781740,35.404,-46.5374,18.73,G08002;G08062
631781991,34.4789,-46.8456,17.87,G08002;G08062
631782302,34.6041,-46.3697,18.13,G08002;G08062
631783935,35.9477,-45.5973,16.96,G08002;G08062
631786587,29.6034,-49.4554,18.47,G08062;G08002
631789231,28.3192,-49.2416,16.98,G08002;G08062
631789691,28.9942,-48.7246,19.24,G08062
631791211,30.5377,-48.7949,18.38,G08002;G08062
631791697,30.3128,-48.6996,17.91,G08002;G08062
631791870,30.3469,-48.5091,17.9,G08062;G08002
631792849,31.136,-48.2216,19.1,G08062
631792906,31.2637,-48.0431,19.26,G08062
631792988,30.6902,-48.0716,18.07,G08002;G08062
631799519,28.1385,-47.7463,18.31,G08002;G08062
631802513,27.7279,-46.9132,19.04,G08002;G08062
631803164,29.7638,-47.5065,18.98,G08062;G08002
631809417,32.0613,-47.5924,19.17,G08062
631810366,33.1514,-47.0364,18.65,G08002;G08062
631811426,33.6745,-46.0205,19.16,G08062
631811555,33.6028,-45.9572,19.27,G08062
631811924,31.6861,-46.8312,18.35,G08002;G08062
631812641,31.3651,-46.4922,18.32,G08062;G08002
631813587,33.2407,-46.0077,18.62,G08062;G08002
631813671,33.4051,-45.8816,18.29,G08062;G08002
631815650,34.0877,-45.7995,17.8,G08062;G08002
631815884,34.032,-45.4179,18.64,G08002;G08062
631816313,35.0324,-45.6587,18.98,G08002;G08062
631816368,35.319,-45.5088,19.2,G08062
631818319,33.8722,-45.0851,18.79,G08062;G08002
631833672,39.269,-46.8811,18.96,G08062;G08002
631834066,39.1904,-46.7496,18.64,G08002;G08062
631834067,39.1906,-46.7484,18.64,G08002;G08062
631836403,38.9728,-46.1546,17.69,G08062;G08002
631838426,39.3639,-45.1953,18.75,G08002;G08062
631838677,39.4794,-44.7623,19.04,G08062
631840975,38.7218,-45.2199,19.2,G08062
631841818,38.4344,-44.5688,19.29,G08062
631842136,36.6065,-45.4886,18.47,G08002;G08062
631842459,37.095,-45.2995,18.34,G08062;G08002
631842994,36.5289,-44.8745,17.98,G08062;G08002
631843188,36.4454,-44.6876,19.1,G08062
631843498,36.8752,-44.3875,18.69,G08062;G08002
631846181,38.8009,-43.8495,18.55,G08062;G08002
631847204,39.9021,-43.1161,17.32,G08062;G08002
631847481,38.662,-43.8528,18.62,G08002;G08062
631848447,38.4731,-43.3574,19.26,G08062
631849191,39.7917,-42.8029,18.7,G08002;G08062
631851086,35.8594,-44.5899,19.09,G08062
650729416,46.5763,-53.5888,18.7,G08062;G08002
650736511,48.7477,-52.1387,19.28,G08062
650736556,48.892,-51.9743,19.05,G08062
650737254,48.6282,-51.9216,18.13,G08002;G08062
650757372,48.8517,-51.4927,18.93,G08002;G08062
650774258,41.0299,-54.5637,17.92,G08062;G08002
650776179,43.124,-54.5897,18.29,G08002;G08062
650778492,42.0298,-54.6122,16.58,G08002;G08062;20SECONDTARGET
650779203,41.5905,-54.4273,18.1,G08002;G08062
650780708,43.6819,-53.3276,18.5,G08062;G08002
650781894,40.4267,-54.6282,18.25,G08062;G08002
650782553,40.2174,-54.3087,19.21,G08062
650782682,40.1475,-54.1698,18.87,G08002;G08062
650783769,41.9276,-53.6236,19.18,G08062
650784242,40.7342,-53.668,17.61,G08062;G08002
650785009,42.3057,-53.3205,17.62,G08062;G08002
650785626,42.5984,-52.919,18.88,G08062;G08002
650786706,42.3054,-52.0706,18.77,G08002;G08062
650787454,40.6211,-52.7211,18.42,G08062;G08002
650789730,41.3539,-51.7586,18.64,G08002;G08062
650793522,44.7897,-53.7125,18.08,G08002;G08062
650795791,46.2091,-52.4139,17.57,G08062;G08002;20SECONDTARGET
650796269,44.2209,-53.1853,19.07,G08002;G08062
650796966,44.4847,-52.5701,17.86,G08002;G08062
650797697,43.8518,-52.3321,18.84,G08002;G08062
650798516,45.1242,-52.0691,18.94,G08002;G08062
650800626,46.5207,-51.9163,18.89,G08002;G08062
650800833,46.2205,-51.7842,19.13,G08062
650801082,46.8881,-51.5824,19.11,G08002;G08062
650801509,47.6977,-51.6639,18.98,G08002;G08062
650804510,45.8039,-50.9815,19.28,G08062
650807414,43.796,-51.8806,18.79,G08002;G08062
650807968,43.279,-51.7163,18.75,G08002;G08062
650808175,42.9387,-51.5767,18.75,G08002;G08062
650809978,42.2757,-51.9561,18.65,G08002;G08062
650810177,42.2249,-51.7624,18.05,G08002;G08062
650810501,43.0621,-51.4135,19.18,G08062
650811133,41.9654,-51.119,19.02,G08062
650814523,44.5722,-50.2685,17.58,G08062;G08002
650815809,45.4078,-49.9589,19.08,G08062
650824266,47.1445,-49.5593,18.24,G08002;G08062
650824678,47.2181,-49.2311,19.12,G08062
650833794,46.9919,-48.7574,18.42,G08002;G08062
650837081,45.9921,-48.0392,18.56,G08002;G08062
650837745,45.5626,-47.8025,18.73,G08002;G08062
650837846,45.8528,-47.5249,18.97,G08002;G08062
650846135,42.2531,-50.4787,18.61,G08002;G08062
650846568,41.4992,-50.4575,18.5,G08062;G08002
650849151,40.5363,-50.0858,18.72,G08002;G08062
650849677,41.3708,-49.4151,18.05,G08062;G08002
650851212,42.1134,-48.7278,18.63,G08062;G08002
650852898,42.9716,-49.1731,18.9,G08002;G08062
650853699,44.085,-48.728,18.92,G08002;G08062
650854283,44.4124,-48.151,17.99,G08002;G08062
650855682,43.1527,-48.1801,18.47,G08002;G08062
650855855,42.9545,-48.0175,18.67,G08002;G08062
650856252,42.1945,-48.1344,17.51,G08062;G08002
650856548,42.8912,-47.6414,19.22,G08062
650857438,43.8027,-47.073,17.94,G08002;G08062
650858107,43.2039,-46.9014,18.31,G08002;G08062
650858589,40.5541,-48.965,18.73,G08002;G08062
650858639,40.1861,-49.018,18.66,G08002;G08062
650858835,40.1231,-48.8919,18.81,G08002;G08062
650859079,40.2601,-48.3067,18.66,G08002;G08062
650859919,40.4119,-48.3631,19.25,G08062
650860344,41.1299,-47.8323,18.9,G08002;G08062
650860857,40.0991,-47.7914,18.68,G08002;G08062
650861172,40.7957,-47.351,17.64,G08002;G08062
650862820,41.7253,-47.3916,16.25,G08002;G08062;G08082
650864361,42.4903,-46.683,17.92,G08002;G08062
650864664,42.6204,-46.4838,19.2,G08062
650867147,42.2981,-45.7179,19.2,G08062
650871887,43.4771,-46.558,16.98,G08002;G08062
650879881,43.1059,-46.1822,19.02,G08062
650884253,43.4269,-44.824,18.84,G08002;G08062
651203611,40.1314,-44.3259,18.41,G08002;G08062
651205450,42.416,-44.1095,16.69,G08002;G08062
651206484,42.6621,-43.9469,18.93,G08002;G08062
651207073,42.4165,-43.5698,18.02,G08002;G08062
651208795,41.1635,-43.1597,19.1,G08062
651216697,40.8198,-42.7537,17.83,G08062;G08002
651216886,41.2347,-42.5406,18.65,G08002;G08062
651217870,41.4222,-42.3273,18.08,G08002;G08062
197792312,51.6963,-59.4504,16.59,G08002;G08062
197831745,54.3297,-54.7421,16.99,G08062;G08002
207172148,46.2738,-54.9025,16.8,G08002;G08062
207206751,48.3266,-56.1284,14.63,G08002;G08062;20SECONDTARGET
207213457,49.3946,-57.5989,16.02,G08002;G08062
220514264,40.7517,-60.5725,16.78,G08062;G08002
220538210,43.3833,-65.7661,16.63,G08002;G08062
220539036,43.4245,-61.8711,16.97,G08062;G08002
220555122,44.0886,-63.4779,15.93,G08002;G08062;20SECONDTARGET
220565224,45.8998,-65.7874,18.46,G08002;G08062
279739006,51.3364,-60.7896,17.54,G08002;G08062
631355386,38.8698,-62.7203,19.13,G08062
631355630,38.4504,-62.5997,18.28,G08002;G08062
631512208,38.7592,-61.4774,17.79,G08002;G08062
631514109,37.231,-61.2154,17.79,G08002;G08062
631514185,37.2127,-61.1684,19.19,G08062
631514696,38.1121,-60.8344,17.7,G08002;G08062
631519726,39.2543,-59.4981,18.54,G08002;G08062
631520380,38.5746,-59.4704,19.08,G08062
631524033,35.6252,-59.4015,19.28,G08062
631525941,37.5574,-58.8769,18.17,G08062;G08002
631533291,37.703,-58.1202,18.56,G08002;G08062
631535087,38.9649,-57.3136,19.29,G08062
631535320,38.6904,-57.1135,17.98,G08062;G08002
631538903,35.4345,-58.0113,19.28,G08062
650319126,46.8386,-67.8836,17.58,G08002;G08062
650325348,44.3923,-67.0713,17.34,G08002;G08062;20SECONDTARGET
650325382,44.5431,-67.0134,18.05,G08002;G08062
650392773,51.5387,-66.497,18.95,G08002;G08062
650395013,53.6633,-65.387,18.96,G08002;G08062
650402069,46.8209,-66.8743,18.94,G08002;G08062
650404450,46.2019,-65.9674,18.88,G08002;G08062
650404919,47.6056,-66.089,18.56,G08002;G08062
650406414,47.1818,-65.6077,19.2,G08062
650406668,47.5475,-65.5083,18.49,G08002;G08062
650406925,47.5159,-65.3418,18.52,G08002;G08062
650408030,51.501,-65.7261,17.48,G08002;G08062
650408043,51.7829,-65.6826,18.57,G08002;G08062
650409564,50.4496,-65.1546,18.93,G08002;G08062
650410722,52.2682,-64.9123,18.44,G08002;G08062
650410806,51.977,-64.7661,19.08,G08062
650410819,52.2253,-64.7225,19.02,G08062
650415727,50.4827,-64.1144,18.61,G08002;G08062
650417064,49.8798,-63.612,18.19,G08002;G08062
650422425,54.5251,-65.5434,17.57,G08002;G08062
650423579,54.9329,-64.6955,19.25,G08062
650424406,54.5736,-64.5118,19.25,G08062
650424947,55.3792,-64.7311,18.48,G08002;G08062
650425390,55.4228,-64.3538,18.66,G08002;G08062
650426643,54.6917,-64.0138,18.96,G08002;G08062
650434554,56.0982,-63.287,18.38,G08002;G08062
650435340,57.4968,-62.9334,18.62,G08002;G08062
650435990,57.6278,-62.7578,18.23,G08002;G08062
650438310,53.5734,-64.2899,19.0,G08062
650440743,54.4707,-63.4361,18.75,G08002;G08062
650441394,52.9164,-63.5639,18.86,G08062;G08002
650442038,53.6228,-63.0644,18.5,G08002;G08062
650446011,51.4903,-62.744,17.93,G08062;G08002
650450402,56.2517,-61.8498,17.65,G08002;G08062
650451995,53.7086,-62.1964,18.34,G08002;G08062
650453312,52.7775,-61.7958,19.07,G08062
650454285,54.2143,-61.5766,18.61,G08002;G08062
650454484,54.1618,-61.4171,18.12,G08002;G08062
650455804,54.0565,-61.0646,19.22,G08062
650456231,53.9973,-60.5909,17.59,G08002;G08062
650456303,59.927,-63.3332,18.05,G08002;G08062
650459607,58.98,-62.1558,17.9,G08002;G08062
650462057,59.5327,-61.371,18.35,G08002;G08062
650462931,57.8959,-61.2779,19.29,G08062
650463831,59.8208,-60.9628,19.29,G08062
650463974,59.7069,-60.8759,18.91,G08002;G08062
650464486,59.2731,-60.6804,19.02,G08002;G08062
650465245,59.5663,-59.9438,17.68,G08002;G08062
650466930,57.2345,-61.1183,18.79,G08002;G08062
650466998,56.8239,-61.2341,19.11,G08062
650467690,55.9328,-61.155,19.2,G08062
650469313,57.6772,-60.4654,18.84,G08002;G08062
650470310,57.5104,-60.1119,18.48,G08002;G08062
650470836,55.2726,-60.9062,19.23,G08062
650471429,56.044,-60.552,17.76,G08002;G08062
650473926,56.2972,-59.6511,17.69,G08002;G08062
650479713,58.5862,-58.2997,18.33,G08002;G08062
650482730,58.4754,-58.1356,17.79,G08002;G08062
650483623,57.605,-57.9793,19.16,G08062
650498473,43.8084,-66.8835,19.17,G08062
650499409,43.8331,-66.3649,18.62,G08002;G08062
650508917,41.1367,-64.2359,17.88,G08002;G08062
650509225,41.0137,-64.1943,18.49,G08002;G08062
650510615,45.7113,-65.9307,18.97,G08002;G08062
650511824,44.3139,-65.4744,18.72,G08002;G08062
650514601,46.6098,-64.6978,18.42,G08002;G08062
650514996,46.1952,-64.4406,18.15,G08002;G08062
650515370,43.9142,-65.2616,18.3,G08002;G08062
650517611,43.7607,-64.3041,16.75,G08002;G08062;G08082
650518222,45.1335,-64.3308,18.97,G08002;G08062
650518223,45.1325,-64.3313,18.59,G08002;G08062
650520874,47.9404,-64.373,19.04,G08062
650521078,47.8927,-64.3471,17.11,G08002;G08062
650521318,48.3096,-64.0191,19.15,G08002;G08062
650522428,47.3488,-63.7485,19.05,G08002;G08062
650523537,49.9411,-63.4435,19.16,G08062
650523564,49.8129,-63.3863,18.67,G08002;G08062
650525056,48.3735,-63.0609,18.88,G08002;G08062
650525378,46.2801,-63.8485,18.53,G08002;G08062
650526923,45.5328,-63.3668,19.09,G08002;G08062
650527209,46.5065,-63.173,18.25,G08002;G08062
650528110,47.5735,-62.9186,18.46,G08062;G08002
650528592,47.8174,-62.7383,18.11,G08002;G08062
650531215,41.6414,-64.511,17.42,G08002;G08062
650531244,41.9121,-64.4228,19.22,G08062
650533344,44.2156,-63.4439,18.2,G08062;G08002
650534407,44.2149,-63.0119,18.43,G08002;G08062
650535447,41.6972,-63.6422,18.71,G08002;G08062
650538336,41.9128,-63.0557,18.88,G08002;G08062
650538514,42.4185,-62.7407,19.03,G08062
650542189,45.8713,-62.1593,19.01,G08002;G08062
650542202,46.268,-62.2419,18.76,G08002;G08062
650545207,44.3307,-61.6762,18.19,G08002;G08062
650545474,43.4143,-61.8812,17.96,G08002;G08062
650548034,44.6811,-61.0165,18.14,G08062;G08002
650548733,49.9308,-63.2907,17.41,G08002;G08062
650550452,49.2817,-62.5144,18.52,G08002;G08062
650550925,49.4226,-62.3393,18.73,G08002;G08062
650552306,50.2363,-62.1145,18.89,G08002;G08062
650553097,50.7155,-61.6329,18.96,G08002;G08062
650553887,48.5512,-62.1235,18.69,G08002;G08062
650556074,49.4313,-61.5245,18.87,G08002;G08062
650556507,50.3885,-61.1833,18.93,G08002;G08062
650556552,50.4034,-61.1126,18.68,G08002;G08062
650557499,49.6677,-60.9974,18.22,G08002;G08062
650560631,53.336,-60.5571,19.06,G08002;G08062
650561764,53.0079,-60.0667,19.23,G08062
650562170,50.5936,-61.0403,17.26,G08062;G08002
650562197,50.5799,-60.9271,17.69,G08002;G08062
650564931,52.3756,-59.6127,18.49,G08002;G08062
650565683,50.8206,-59.4823,18.86,G08002;G08062
650566099,51.1461,-59.2462,18.22,G08002;G08062
650566758,47.3104,-61.5376,17.57,G08002;G08062
650567219,47.7347,-61.1792,19.16,G08062
650567331,48.0561,-61.0488,18.91,G08002;G08062
650569892,48.0332,-60.4296,18.95,G08062;G08002
650570114,47.7035,-60.3213,18.78,G08002;G08062
650574372,46.649,-59.6334,19.16,G08062
650575007,47.1076,-58.9495,18.52,G08002;G08062
650575468,49.6195,-59.8514,17.04,G08002;G08062
650578425,50.0792,-58.8366,18.79,G08002;G08062
650581616,48.9013,-58.5202,19.1,G08062
650590283,42.2331,-60.9274,17.36,G08062;G08002
650590615,42.3317,-60.8926,18.79,G08002;G08062
650592878,43.7041,-60.0314,18.89,G08062;G08002
650594428,41.2282,-60.4499,18.66,G08002;G08062
650596774,42.6373,-59.5377,19.11,G08062
650599193,40.7251,-59.0845,19.25,G08062
650599351,41.963,-59.4207,17.92,G08002;G08062
650604034,45.3609,-59.8551,18.55,G08062;G08002
650605125,45.3703,-59.3406,18.67,G08002;G08062
650613006,47.0773,-57.9525,19.14,G08062
650613153,47.2823,-57.7261,18.52,G08002;G08062
650613396,47.0903,-57.506,18.69,G08002;G08062
650614540,47.503,-57.5986,18.44,G08002;G08062
650615700,45.7021,-57.8829,18.28,G08002;G08062
650617278,45.9236,-56.8828,18.25,G08062;G08002
650617819,46.882,-56.7856,19.18,G08062
650617907,47.6327,-56.8304,19.02,G08062
650619129,46.7881,-56.3338,17.19,G08062;G08002
650622875,44.2834,-57.0665,18.99,G08002;G08062
650625726,43.1796,-56.7516,17.87,G08002;G08062
650626444,42.9783,-56.4956,18.53,G08002;G08062
650629833,45.4449,-55.9587,18.88,G08002;G08062
650629944,45.722,-55.7594,18.71,G08002;G08062
650630684,44.0855,-56.4708,18.53,G08002;G08062
650631226,44.3784,-55.9766,17.07,G08002;G08062
650631609,44.4745,-55.5587,18.7,G08002;G08062
650632303,44.3474,-55.5082,18.45,G08002;G08062
650639572,53.3185,-58.9417,18.61,G08002;G08062
650639599,53.3796,-58.9021,18.76,G08002;G08062
650640087,52.2922,-58.9526,19.17,G08062
650645880,56.7207,-57.45,17.8,G08002;G08062
650646291,55.7445,-57.6513,19.18,G08062
650648897,53.6557,-57.1633,18.54,G08002;G08062
650650166,55.56,-56.7657,19.0,G08062;G08002
650656993,49.3532,-57.4415,19.2,G08062
650657929,51.3161,-56.9936,18.95,G08002;G08062
650659486,50.5822,-56.3054,18.47,G08002;G08062
650660521,53.2696,-56.6425,16.82,G08002;G08062
650661060,52.1875,-56.6741,18.45,G08002;G08062
650661869,53.8839,-56.2963,18.89,G08002;G08062
650661945,53.9394,-56.2433,17.89,G08002;G08062
650662475,54.4083,-55.8822,18.74,G08002;G08062
650663579,53.4509,-55.4901,17.48,G08002;G08062
650664442,52.6248,-56.0192,18.77,G08002;G08062
650664630,52.1552,-55.8855,18.52,G08002;G08062
650665997,52.8769,-55.5103,17.83,G08002;G08062
650666097,52.5724,-55.5137,18.14,G08002;G08062
650668104,56.9458,-57.1288,19.23,G08062
650669739,56.636,-56.364,17.88,G08062;G08002
650686351,54.2796,-54.6951,18.35,G08002;G08062
650688615,53.5421,-54.9953,18.54,G08002;G08062
650700595,48.8339,-57.0285,17.47,G08002;G08062
650702667,49.9435,-55.9362,17.94,G08002;G08062
650703395,49.4935,-55.8928,19.07,G08002;G08062
650717119,50.5834,-54.6109,19.29,G08062
650717580,51.294,-54.6254,18.07,G08002;G08062
650717783,52.0002,-54.4991,18.3,G08002;G08062
650718071,51.7375,-54.2591,18.3,G08002;G08062
650718494,50.8898,-54.3452,19.26,G08062
650719901,49.9904,-54.3502,19.02,G08062
650720839,49.3062,-53.9439,18.38,G08002;G08062
650722463,50.7162,-53.1638,18.88,G08002;G08062
650722969,47.0063,-55.439,17.64,G08002;G08062
650723584,47.2636,-55.1182,18.8,G08002;G08062
650725064,47.885,-54.6058,19.01,G08062
650725298,48.5842,-54.4253,18.94,G08002;G08062
650730692,49.1746,-53.8117,19.23,G08002;G08062
650731115,48.2585,-53.8747,18.66,G08002;G08062
650738835,52.0346,-53.6373,17.66,G08002;G08062
650739494,52.0204,-53.0986,18.34,G08002;G08062
650743187,51.1449,-52.5652,18.64,G08062;G08002
650767804,40.9029,-57.3387,18.45,G08002;G08062
684937757,61.3895,-62.2678,19.05,G08062
684945503,62.1429,-62.1301,18.3,G08002;G08062
684947246,63.2811,-61.4267,18.71,G08002;G08062
684947387,63.4668,-61.2888,19.26,G08062
684948318,63.227,-61.3133,17.97,G08002;G08062
684948744,62.7059,-61.0157,18.25,G08002;G08062
684949396,63.0068,-60.6941,17.47,G08002;G08062
684984396,63.6378,-60.1867,16.77,G08002;G08062
684999126,60.8715,-62.4884,19.12,G08062
685000505,60.1615,-61.9162,18.5,G08002;G08062
685000540,60.1597,-61.8837,18.98,G08088;G08002;G08062
685001663,61.0917,-61.3508,17.43,G08002;G08062
685006135,60.0337,-60.6956,18.63,G08002;G08062
685006957,60.2561,-60.0353,18.88,G08062;G08002
685006994,60.5816,-60.0101,19.12,G08062
685007171,61.016,-59.8916,18.74,G08002;G08062
685007886,60.0853,-59.579,18.26,G08002;G08062
685009698,62.1518,-59.7674,19.25,G08062
144161606,60.7754,-47.2558,17.37,G08062;G08002
153838791,68.0838,-46.7715,17.91,G08002;G08062
197909428,58.8847,-56.1895,16.62,G08062;G08002
219239128,64.6001,-50.0783,16.61,G08002;G08062
219242518,64.9824,-52.3563,16.31,G08002;G08062;20SECONDTARGET
219242534,64.86,-52.4175,16.68,G08002;G08062
220437364,73.8094,-54.6963,14.57,G08002;G08062;G08082
259646412,73.4361,-52.1782,17.68,G08002;G08062
293620786,59.909,-51.3109,16.07,G08002;G08062
650672088,57.4132,-55.3677,19.03,G08062
650678984,59.6034,-54.5131,17.45,G08002;G08062
650679424,59.3563,-54.0219,19.28,G08062
650679692,58.3144,-54.4085,18.52,G08002;G08062
650680744,56.9706,-54.7422,18.26,G08002;G08062
650681160,57.8491,-54.2689,18.48,G08002;G08062
650681270,57.3244,-54.3071,17.19,G08002;G08062
650682078,57.0046,-54.1312,19.03,G08062
650682531,58.1739,-54.0986,18.29,G08002;G08062
650684343,57.6541,-53.178,19.08,G08062
650691184,54.758,-53.6021,17.94,G08002;G08062
650694121,55.7467,-53.1975,18.56,G08062;G08002
650694503,56.862,-53.1577,19.02,G08002;G08062
650696337,56.3506,-52.249,18.97,G08062;G08002
650696360,56.5744,-52.1494,18.89,G08002;G08062
650698282,54.6249,-52.1319,18.7,G08002;G08062
650747329,53.6229,-51.4678,18.58,G08002;G08062
650747858,54.972,-51.5342,18.34,G08002;G08062
650748000,55.1332,-51.3692,19.21,G08002;G08062
650748041,55.0472,-51.3093,18.88,G08002;G08062
650893620,58.5094,-52.9934,17.98,G08002;G08062
650894094,59.0288,-52.6082,18.19,G08002;G08062
650894607,58.1105,-52.6266,18.51,G08002;G08062
650896735,59.1463,-51.7928,18.58,G08002;G08062
650897167,59.9269,-51.9709,19.09,G08062
650897455,59.593,-51.4507,19.21,G08002;G08062
650897605,59.377,-51.5898,18.89,G08002;G08062
650897734,59.3129,-51.2843,18.97,G08002;G08062
650900445,56.8504,-51.8344,18.77,G08002;G08062
650904741,56.0888,-50.6301,18.78,G08002;G08062
650905012,56.8345,-51.0274,17.89,G08002;G08062
650906621,56.7846,-49.8707,18.29,G08002;G08062
650906675,56.6452,-49.7748,17.85,G08002;G08062
650908509,58.4059,-50.0974,18.77,G08062;G08002
650908988,59.1621,-50.1011,18.63,G08062;G08002
650911601,57.2096,-50.0541,18.93,G08002;G08062
650913542,58.3357,-48.6215,18.89,G08062;G08002
650915008,59.4394,-49.1063,19.21,G08062
650915949,59.9141,-48.169,18.51,G08062;G08002
650916872,59.3102,-48.3073,18.44,G08002;G08062
650916912,59.3352,-48.1611,19.27,G08062
650922029,55.1245,-50.6973,18.59,G08002;G08062
684987459,64.4156,-59.0811,18.38,G08002;G08062
684990657,67.2615,-59.303,18.97,G08002;G08062
684993689,66.2056,-59.0866,18.85,G08002;G08062
684998287,65.6002,-57.6374,18.6,G08002;G08062
685018232,61.6168,-57.6001,18.8,G08002;G08062
685023346,63.8774,-57.0018,19.11,G08002;G08062
685025231,61.8495,-57.3121,18.16,G08002;G08062
685025971,63.2906,-57.2285,18.78,G08002;G08062
685035814,60.5889,-55.7375,18.4,G08002;G08062
685036551,61.1191,-55.1504,19.08,G08062
